rating,bio_motion_text
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1778284667977964
0.0,-0.7466998352022036
0.0,-0.7466998352022036
0.0,-0.7466998352022036
0.0,-0.7466998352022036
0.0,-0.7466998352022036
0.0,-0.7466998352022036
0.0,-0.5457564515961375
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.46368096720220353
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.35047341920220354
0.0,-0.5246243524181264
0.0,-0.5957564392022036
0.0,-0.6225488895923458
0.0,-0.6334922872022036
0.0,-0.6900960612022037
0.0,-0.6900960612022037
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
0.0,-0.6334922872022036
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.6152734421624138
0.0,-0.6146243632022036
0.0,-0.6146243632022036
0.0,-0.6146243632022036
0.0,-0.6146243632022036
0.0,-0.6146243632022036
0.0,-0.6146243632022036
0.0,-0.6146243632022036
0.0,-0.7278319112022036
0.0,-0.7278319112022036
0.0,-0.6284481056576651
0.0,-0.5580205892022035
0.0,-0.5580205892022035
0.0,-0.5580205892022035
0.0,-0.5580205892022035
