rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7404593216108849
0.0,-0.7481139566123582
0.0,-0.7593272456108848
0.0,-0.7593272456108848
0.0,-0.7593272456108848
0.0,-0.7593272456108848
0.0,-0.7593272456108848
0.0,-0.7593272456108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
0.0,-0.4574404536108848
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.6083838496108848
0.0,-0.6083838496108848
0.0,-0.6083838496108848
0.0,-0.6083838496108848
0.0,-0.6291945127419164
0.0,-0.8347989436108848
0.0,-0.8347989436108848
0.0,-0.8347989436108848
0.0,-0.8347989436108848
0.0,-0.7064665208776285
0.0,0.5614274703891152
0.0,0.5614274703891152
0.0,0.5614274703891152
0.0,0.5614274703891152
0.0,0.5614274703891152
0.0,0.5943776870592007
0.0,0.9199180363891152
0.0,0.9199180363891152
0.0,0.9199180363891152
0.0,0.9199180363891152
0.0,0.7312387903891151
0.0,0.7312387903891151
0.0,0.7312387903891151
0.0,0.7312387903891151
0.0,0.9387859603891151
0.0,0.9387859603891151
0.0,0.9387859603891151
0.0,0.9387859603891151
0.0,0.9387859603891151
0.0,0.9387859603891151
0.0,0.9387859603891151
0.0,0.7879086524593738
0.0,-0.7027234736108848
0.0,-0.7027234736108848
0.0,-0.7027234736108848
0.0,-0.7027234736108848
0.0,-0.7027234736108848
0.0,-0.7027234736108848
0.0,-0.7027234736108848
0.0,-0.6420257059156025
