rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.5883565184914261
0.0,-0.3972619941023724
0.0,-0.15439425449142613
0.0,-0.15439425449142613
0.0,-0.15439425449142613
0.0,-0.15439425449142613
0.0,-0.15439425449142613
0.0,-0.15439425449142613
0.0,-0.6260923684914262
0.0,-0.6260923684914262
0.0,-0.6260923684914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
0.0,-0.6638282164914262
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.6449602924914262
0.0,-0.6449602924914262
0.0,-0.6206396540951736
0.0,-0.2109980284914263
0.0,-0.2109980284914263
0.0,-0.2109980284914263
0.0,-0.2109980284914263
0.0,-0.2268593144117641
0.0,-0.4940168964914262
0.0,-0.4940168964914262
0.0,-0.4940168964914262
0.0,-0.4940168964914262
0.0,-0.5024762489673327
0.0,-0.6449602924914262
0.0,-0.6449602924914262
0.0,0.053152915508573886
0.0,0.053152915508573886
0.0,0.053152915508573886
0.0,0.053152915508573886
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
