rating,bio_motion_text
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.7271102089304345
0.0,-0.7271102089304345
0.0,-0.7271102089304345
0.0,-0.7271102089304345
0.0,-0.7271102089304345
0.0,-0.7271102089304345
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.4115347759603381
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.3294935650695653
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,0.6691162070695654
0.0,-0.2931479449304345
0.0,-0.2931479449304345
0.0,-0.2931479449304345
0.0,-0.2931479449304345
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,0.9521350750695653
0.0,1.0523056316963133
0.0,1.0842105470695653
0.0,1.0842105470695653
0.0,0.7445879050695653
0.0,0.7445879050695653
0.0,0.7445879050695653
0.0,0.7445879050695653
0.0,-0.6516385109304346
0.0,-0.46560747676165015
0.0,-0.40635549093043455
0.0,-0.40635549093043455
0.0,-0.40635549093043455
0.0,-0.40635549093043455
0.0,-0.40635549093043455
0.0,-0.40635549093043455
0.0,-0.40635549093043455
0.0,-0.5761668129304346
0.0,-0.5761668129304346
0.0,-0.5761668129304346
0.0,-0.5761668129304346
0.0,-0.5761668129304346
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
