rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.743329828017615
0.0,-0.7518802831547937
0.0,-0.762197752017615
0.0,-0.762197752017615
0.0,-0.762197752017615
0.0,-0.762197752017615
0.0,-0.762197752017615
0.0,-0.762197752017615
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
0.0,-0.46031096001761496
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.6110492591198858
0.0,-0.6112543560176149
0.0,-0.6112543560176149
0.0,-0.6112543560176149
0.0,-0.6112543560176149
0.0,-0.837669450017615
0.0,-0.837669450017615
0.0,-0.837669450017615
0.0,-0.837669450017615
0.0,-0.837669450017615
0.0,0.5585569639823851
0.0,0.5585569639823851
0.0,0.5585569639823851
0.0,0.5585569639823851
0.0,0.5585569639823851
0.0,0.5585569639823851
0.0,0.917047529982385
0.0,0.917047529982385
0.0,0.917047529982385
0.0,0.917047529982385
0.0,0.7405504602885005
0.0,0.728368283982385
0.0,0.728368283982385
0.0,0.728368283982385
0.0,0.9225150600844033
0.0,0.935915453982385
0.0,0.935915453982385
0.0,0.935915453982385
0.0,0.935915453982385
0.0,0.935915453982385
0.0,0.935915453982385
0.0,0.935915453982385
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.705593980017615
0.0,-0.04521662001761498
0.0,-0.04521662001761498
0.0,-0.04521662001761498
