rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.13866873821001283
0.0,-0.08206496421001283
0.0,-0.08206496421001283
0.0,-0.08206496421001283
0.0,-0.08206496421001283
0.0,0.020219738813001667
0.0,0.12548220578998717
0.0,0.12548220578998717
0.0,0.12548220578998717
0.0,0.12548220578998717
0.0,-0.7990460962100129
0.0,-0.7990460962100129
0.0,-0.7990460962100129
0.0,-0.7990460962100129
0.0,0.5783123937899872
0.0,0.5783123937899872
0.0,0.5783123937899872
0.0,0.5783123937899872
0.0,0.5783123937899872
0.0,0.5783123937899872
0.0,0.5783123937899872
0.0,0.5971803197899873
0.0,0.5971803197899873
0.0,-0.572631002210013
0.0,-0.572631002210013
0.0,-0.572631002210013
0.0,-0.572631002210013
0.0,-0.572631002210013
0.0,-0.014714440624708225
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.5594444697899873
0.0,0.6152361263427778
0.0,0.6726520177899871
0.0,0.6726520177899871
0.0,0.3843951269147634
0.0,0.08774635578998727
0.0,0.08774635578998727
0.0,0.08774635578998727
0.0,0.08774635578998727
0.0,0.08774635578998727
0.0,0.08774635578998727
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.5903625746013764
0.0,0.5971803197899873
0.0,0.5971803197899873
0.0,0.5971803197899873
0.0,0.5971803197899873
0.0,0.5971803197899873
0.0,0.5971803197899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9745388097899873
0.0,0.9606011730262184
