rating,bio_motion_text
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1784517345880338
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,1.046376262588034
0.0,-0.5385293974119661
0.0,-0.5385293974119661
0.0,-0.5385293974119661
0.0,-0.5385293974119661
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.07285520831018602
0.0,-0.06683128341196612
0.0,-0.06683128341196612
0.0,-0.06683128341196612
0.0,-0.06683128341196612
0.0,-0.06683128341196612
0.0,0.1218479605880338
0.0,0.1218479605880338
0.0,0.1218479605880338
0.0,0.1218479605880338
0.0,-0.16943516713160542
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,-0.4630576994119662
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
0.0,0.9331687165880337
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.14119086405627182
0.0,-0.1611709074119663
0.0,-0.1611709074119663
0.0,-0.1611709074119663
0.0,-0.1611709074119663
0.0,-0.30995523362647004
0.0,-0.5762652474119663
0.0,-0.5762652474119663
