rating,bio_motion_text
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1770910932241146
0.0,-0.7474372087758854
0.0,-0.7474372087758854
0.0,-0.7474372087758854
0.0,-0.7474372087758854
0.0,-0.7474372087758854
0.0,-0.7474372087758854
0.0,-0.5464938251698193
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.46441834077588534
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.35121079277588535
0.0,-0.5253617259918082
0.0,-0.5964938127758854
0.0,-0.6232862631660276
0.0,-0.6342296607758855
0.0,-0.6908334347758855
0.0,-0.6908334347758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
0.0,-0.6342296607758855
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.6160748074789555
0.0,-0.6153617367758855
0.0,-0.6153617367758855
0.0,-0.6153617367758855
0.0,-0.6153617367758855
0.0,-0.6153617367758855
0.0,-0.6153617367758855
0.0,-0.6153617367758855
0.0,-0.7285692847758853
0.0,-0.7285692847758853
0.0,-0.6538005450076241
0.0,-0.5587579627758854
0.0,-0.5587579627758854
0.0,-0.5587579627758854
0.0,-0.5587579627758854
