rating,bio_motion_text
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.17855016906956542
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,1.0464746970695655
0.0,-0.5384309629304345
0.0,-0.5384309629304345
0.0,-0.5384309629304345
0.0,-0.5384309629304345
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.07102694348824168
0.0,-0.06673284893043449
0.0,-0.06673284893043449
0.0,-0.06673284893043449
0.0,-0.06673284893043449
0.0,-0.06673284893043449
0.0,0.12194639506956542
0.0,0.12194639506956542
0.0,0.12194639506956542
0.0,0.12194639506956542
0.0,-0.25442754113500243
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,-0.4629592649304345
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
0.0,0.9332671510695654
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.145639037625758
0.0,-0.16107247293043467
0.0,-0.16107247293043467
0.0,-0.16107247293043467
0.0,-0.16107247293043467
0.0,-0.3704606896855389
0.0,-0.5761668129304346
