rating,bio_motion_audio
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.2502967658546102
0.0,-0.1837019987773294
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.11822129385461011
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,-0.6276552578546102
0.0,-0.6276552578546102
0.0,-0.6276552578546102
0.0,-0.6276552578546102
0.0,-0.6276552578546102
0.0,-0.7408628038546103
0.0,-0.7408628038546103
0.0,-0.7408628038546103
0.0,-0.7408628038546103
0.0,-0.7408628038546103
0.0,0.0011931698443798933
0.0,0.7308353081453898
0.0,0.7308353081453898
0.0,0.7308353081453898
0.0,0.7308353081453898
0.0,0.7308353081453898
0.0,0.7308353081453898
0.0,0.7308353081453898
0.0,0.7784029994911261
0.0,0.8251749321453898
0.0,0.8251749321453898
0.0,0.6176277621453898
0.0,0.6176277621453898
0.0,0.6176277621453898
0.0,0.6176277621453898
0.0,0.8629107801453897
0.0,0.8629107801453897
0.0,0.8629107801453897
0.0,0.8629107801453897
0.0,-0.43897601185461027
0.0,-0.43897601185461027
0.0,-0.43897601185461027
0.0,0.9383824781453898
0.0,0.9383824781453898
0.0,0.9383824781453898
0.0,0.9383824781453898
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,-0.7219948798546103
0.0,0.97611832814539
0.0,0.97611832814539
0.0,0.433846654669815
0.0,-0.09935336985461021
0.0,-0.09935336985461021
0.0,-0.09935336985461021
0.0,-0.09935336985461021
0.0,-0.09935336985461021
0.0,0.9383824781453898
0.0,0.9383824781453898
0.0,0.9383824781453898
0.0,0.9383824781453898
0.0,-0.7597307278546102
0.0,-0.7597307278546102
0.0,-0.7597307278546102
0.0,-0.7597307278546102
0.0,-0.7597307278546102
0.0,0.9383824781453898
0.0,0.9383824781453898
